loan_id,grade,home_ownership,purpose,verification_status,term,emp_length_int,mths_since_issue_d,int_rate,mths_since_earliest_cr_line,acc_now_delinq,inq_last_6mths,annual_inc,dti,good_bad
16101,B,MORTGAGE,debt_consolidation,Verified,36 months,1,55,13.11,226,0.0,0,94500.0,11.26,1
12386,B,RENT,credit_card,Source Verified,60 months,7,36,9.49,278,0.0,0,105654.0,19.79,1
8236,E,RENT,debt_consolidation,Source Verified,60 months,10,37,21.99,339,0.0,1,52000.0,33.97,1
17447,A,MORTGAGE,home_improvement,Verified,36 months,10,38,8.39,234,0.0,0,250000.0,0.77,1
26508,C,MORTGAGE,credit_card,Source Verified,60 months,10,41,13.35,182,0.0,0,100000.0,5.81,1
10973,A,RENT,debt_consolidation,Not Verified,36 months,4,73,6.62,246,0.0,0,85000.0,21.05,1
6563,C,RENT,credit_card,Source Verified,36 months,10,45,13.65,219,0.0,1,35000.0,27.23,1
10661,B,RENT,debt_consolidation,Verified,36 months,6,63,12.12,175,0.0,0,40000.0,23.25,0
11407,C,MORTGAGE,debt_consolidation,Source Verified,60 months,6,53,16.78,373,0.0,1,115000.0,18.75,1
22703,C,MORTGAGE,debt_consolidation,Not Verified,36 months,0,40,13.98,259,0.0,0,58000.0,6.99,1
4927,C,MORTGAGE,debt_consolidation,Source Verified,60 months,0,48,15.61,321,0.0,0,97000.0,25.5,0
21222,D,RENT,credit_card,Source Verified,60 months,10,41,16.29,192,0.0,2,43000.0,18.56,1
18034,C,MORTGAGE,debt_consolidation,Not Verified,36 months,0,43,13.65,217,0.0,1,180000.0,14.05,1
5517,C,RENT,debt_consolidation,Source Verified,36 months,5,51,14.33,173,0.0,0,54500.0,24.43,1
14358,B,MORTGAGE,home_improvement,Source Verified,36 months,3,62,13.11,258,0.0,1,45000.0,1.36,1
11748,D,RENT,debt_consolidation,Source Verified,36 months,5,45,16.59,132,0.0,0,44000.0,30.85,1
29822,C,MORTGAGE,home_improvement,Verified,60 months,10,54,15.31,230,0.0,1,100000.0,4.61,1
10609,A,RENT,debt_consolidation,Source Verified,36 months,2,55,7.9,203,,0,50360.0,25.95,1
14798,D,MORTGAGE,vacation,Source Verified,36 months,0,79,16.49,124,0.0,2,60000.0,17.16,0
28757,B,RENT,other,Not Verified,36 months,4,64,12.12,225,0.0,1,37000.0,19.56,0
14948,D,RENT,debt_consolidation,Verified,36 months,10,50,19.2,239,,2,118000.0,12.81,1
11653,D,RENT,credit_card,Source Verified,60 months,7,40,16.99,132,,1,57000.0,12.86,0
29489,D,RENT,debt_consolidation,Source Verified,60 months,10,38,15.61,154,0.0,1,68709.0,23.35,0
18018,B,RENT,debt_consolidation,Not Verified,36 months,8,53,10.64,303,0.0,2,56000.0,23.06,0
7148,A,MORTGAGE,debt_consolidation,Not Verified,36 months,6,36,6.49,277,0.0,0,65000.0,23.08,1
17732,C,MORTGAGE,debt_consolidation,Not Verified,36 months,8,41,13.98,133,0.0,2,67900.0,14.4,1
12121,B,MORTGAGE,debt_consolidation,Not Verified,36 months,6,60,10.16,254,0.0,0,82000.0,23.91,1
15837,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,38,12.49,206,0.0,1,65000.0,18.72,1
21461,D,RENT,other,Verified,36 months,2,53,19.52,259,0.0,1,48000.0,9.61,0
19141,A,OWN,debt_consolidation,Verified,36 months,6,43,8.9,313,0.0,0,60000.0,13.56,1
912,B,MORTGAGE,debt_consolidation,Verified,36 months,9,53,11.55,240,0.0,1,125000.0,8.22,1
3830,C,MORTGAGE,credit_card,Verified,36 months,1,52,16.78,325,0.0,0,70000.0,5.83,1
18436,C,RENT,credit_card,Source Verified,36 months,6,52,15.88,445,0.0,0,80000.0,7.98,1
12436,B,MORTGAGE,debt_consolidation,Verified,36 months,10,52,10.64,274,0.0,0,96000.0,8.74,1
22263,B,MORTGAGE,credit_card,Not Verified,36 months,10,38,9.17,296,0.0,0,85171.0,15.16,1
27991,A,MORTGAGE,credit_card,Source Verified,36 months,0,49,7.62,379,0.0,0,80112.0,27.52,1
7687,E,RENT,debt_consolidation,Source Verified,36 months,0,40,20.2,256,0.0,1,125000.0,18.59,0
17883,C,RENT,debt_consolidation,Source Verified,36 months,4,68,16.29,160,0.0,1,23000.0,6.54,1
1267,B,MORTGAGE,home_improvement,Verified,36 months,2,53,11.55,388,,2,165000.0,13.03,1
2989,A,RENT,major_purchase,Source Verified,36 months,7,77,7.49,179,0.0,0,84000.0,14.93,1
6364,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,38,10.99,257,0.0,0,58000.0,24.97,1
17424,C,MORTGAGE,credit_card,Source Verified,60 months,8,38,12.99,226,0.0,0,75000.0,23.2,1
38,A,RENT,debt_consolidation,Source Verified,36 months,2,99,8.59,174,0.0,1,24000.0,21.85,0
7023,C,RENT,debt_consolidation,Not Verified,36 months,10,53,16.78,155,0.0,0,24000.0,19.1,0
17939,B,MORTGAGE,debt_consolidation,Source Verified,36 months,2,42,12.49,266,0.0,0,99968.0,16.95,1
25279,A,RENT,debt_consolidation,Not Verified,36 months,0,52,6.03,254,0.0,0,90000.0,21.68,1
16329,B,MORTGAGE,debt_consolidation,Verified,36 months,5,48,9.67,163,0.0,2,110000.0,9.87,1
6961,B,MORTGAGE,debt_consolidation,Source Verified,36 months,3,64,14.09,249,0.0,0,65000.0,17.15,0
13009,B,MORTGAGE,debt_consolidation,Verified,60 months,10,52,10.64,249,0.0,0,89000.0,12.84,1
3848,A,OWN,credit_card,Source Verified,36 months,0,38,8.39,208,0.0,2,70000.0,10.95,1
9365,E,MORTGAGE,home_improvement,Source Verified,60 months,10,53,22.2,273,,1,200000.0,7.27,0
23460,D,MORTGAGE,debt_consolidation,Verified,36 months,0,48,17.76,192,0.0,1,33600.0,26.46,1
23967,B,RENT,debt_consolidation,Not Verified,36 months,5,72,9.91,206,0.0,0,80000.0,14.83,1
24197,B,MORTGAGE,home_improvement,Not Verified,36 months,7,77,10.99,178,0.0,0,60000.0,23.98,1
20974,A,MORTGAGE,debt_consolidation,Source Verified,36 months,10,43,7.12,457,0.0,1,90000.0,23.77,1
5530,D,RENT,moving,Source Verified,36 months,9,38,17.57,266,0.0,3,32000.0,22.96,1
7957,D,RENT,debt_consolidation,Not Verified,36 months,10,64,19.05,347,0.0,2,37000.0,17.38,1
14178,D,MORTGAGE,debt_consolidation,Not Verified,36 months,3,37,15.59,226,0.0,0,58000.0,36.89,1
24247,A,RENT,debt_consolidation,Source Verified,36 months,8,37,8.19,311,0.0,1,39400.0,26.77,1
18586,B,MORTGAGE,home_improvement,Not Verified,36 months,10,54,10.16,237,0.0,0,135000.0,12.71,1
26370,F,MORTGAGE,debt_consolidation,Source Verified,60 months,1,37,24.99,98,0.0,1,38500.0,16.33,1
29293,B,MORTGAGE,vacation,Source Verified,36 months,8,76,10.99,194,0.0,1,30873.6,18.07,1
1065,B,MORTGAGE,debt_consolidation,Source Verified,36 months,8,40,10.99,227,0.0,0,250000.0,16.09,1
10383,A,MORTGAGE,debt_consolidation,Source Verified,36 months,10,40,6.49,381,0.0,0,80000.0,5.28,1
26896,C,MORTGAGE,major_purchase,Not Verified,36 months,6,59,16.29,156,0.0,2,60000.0,12.82,1
8823,A,RENT,credit_card,Verified,36 months,2,38,8.39,393,0.0,0,42000.0,14.49,1
10213,E,MORTGAGE,debt_consolidation,Source Verified,60 months,10,63,20.49,219,0.0,0,105000.0,17.9,0
4940,C,OWN,debt_consolidation,Source Verified,36 months,9,42,12.99,334,0.0,0,24000.0,28.9,0
2963,C,RENT,debt_consolidation,Source Verified,60 months,6,44,15.61,106,0.0,2,40000.0,10.62,1
17532,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,85,15.57,217,0.0,1,42000.0,3.54,1
20143,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,68,7.9,187,0.0,0,48000.0,11.03,1
333,C,OWN,debt_consolidation,Not Verified,36 months,10,45,14.16,215,0.0,5,52000.0,23.77,0
863,E,MORTGAGE,credit_card,Verified,36 months,0,45,19.99,457,0.0,3,16908.0,10.57,1
10232,E,MORTGAGE,other,Verified,60 months,9,41,22.15,276,0.0,0,100000.0,30.58,0
23024,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,38,9.17,486,0.0,0,78000.0,10.16,1
7926,C,MORTGAGE,other,Verified,36 months,10,52,15.22,248,0.0,0,31496.0,27.81,1
8077,E,MORTGAGE,debt_consolidation,Source Verified,60 months,10,50,23.1,232,0.0,2,100000.0,19.9,1
8036,C,RENT,credit_card,Verified,36 months,1,47,14.98,189,0.0,2,85000.0,2.6,1
7702,B,OWN,debt_consolidation,Verified,36 months,9,38,10.99,239,0.0,2,210000.0,23.82,1
12470,D,MORTGAGE,debt_consolidation,Verified,36 months,3,43,16.99,213,0.0,1,136000.0,16.5,1
7273,B,RENT,credit_card,Verified,36 months,3,67,13.67,211,0.0,0,55000.0,10.43,1
27236,D,MORTGAGE,major_purchase,Source Verified,60 months,2,48,19.22,375,0.0,0,46000.0,22.87,1
2755,C,RENT,debt_consolidation,Source Verified,36 months,1,39,13.35,155,0.0,0,60000.0,6.08,1
23036,E,OWN,credit_card,Source Verified,60 months,10,38,22.15,135,,1,52400.0,26.82,1
6893,D,RENT,debt_consolidation,Verified,36 months,1,113,13.24,156,0.0,1,30000.0,13.44,1
7205,C,MORTGAGE,credit_card,Verified,36 months,10,52,13.68,210,0.0,1,107000.0,22.07,1
23369,F,RENT,debt_consolidation,Verified,60 months,10,54,23.63,338,0.0,2,53300.0,31.46,0
16887,B,RENT,debt_consolidation,Verified,36 months,4,53,13.05,289,0.0,0,15000.0,13.6,1
27540,E,MORTGAGE,debt_consolidation,Source Verified,60 months,1,41,22.15,291,0.0,2,64000.0,19.46,1
14063,B,RENT,credit_card,Not Verified,36 months,9,55,12.12,197,,0,53000.0,19.49,1
27479,A,MORTGAGE,debt_consolidation,Source Verified,36 months,2,47,7.62,202,0.0,1,48000.0,22.35,1
25217,B,MORTGAGE,debt_consolidation,Verified,36 months,0,38,12.49,241,0.0,0,130000.0,17.86,1
21546,B,RENT,credit_card,Not Verified,36 months,6,38,10.99,225,0.0,0,20000.0,15.01,1
28170,C,MORTGAGE,debt_consolidation,Verified,36 months,10,50,15.61,237,0.0,0,65000.0,21.88,0
5063,C,MORTGAGE,credit_card,Not Verified,36 months,9,58,14.33,263,0.0,1,48000.0,10.85,1
15198,D,RENT,debt_consolidation,Not Verified,36 months,10,57,18.75,239,0.0,2,54000.0,15.98,0
277,A,RENT,credit_card,Source Verified,36 months,10,46,7.62,115,0.0,0,165000.0,7.07,1
28619,B,RENT,debt_consolidation,Verified,60 months,10,41,11.67,191,0.0,0,84000.0,26.23,1
14283,E,MORTGAGE,debt_consolidation,Not Verified,36 months,10,38,19.52,196,0.0,2,49000.0,5.68,0
26065,D,OWN,credit_card,Source Verified,36 months,6,53,17.56,344,0.0,1,60000.0,5.1,1
7002,F,MORTGAGE,debt_consolidation,Verified,60 months,10,55,22.95,189,0.0,2,98000.0,7.54,1
15877,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,55,14.09,179,0.0,1,71000.0,15.62,1
2013,E,MORTGAGE,home_improvement,Not Verified,36 months,10,41,18.99,184,,0,49920.0,20.6,1
3625,C,MORTGAGE,debt_consolidation,Verified,60 months,5,58,15.8,169,,0,67200.0,30.66,1
22692,B,MORTGAGE,credit_card,Verified,36 months,10,54,14.09,337,0.0,0,61500.0,34.24,0
8367,C,MORTGAGE,credit_card,Verified,60 months,10,46,14.16,253,0.0,0,50424.0,31.41,1
4694,B,RENT,debt_consolidation,Not Verified,36 months,10,80,10.37,508,0.0,3,59000.0,25.24,1
21833,D,RENT,credit_card,Verified,60 months,7,62,18.49,180,0.0,0,65000.0,33.73,1
17108,B,MORTGAGE,debt_consolidation,Verified,60 months,2,38,10.99,181,0.0,0,66200.0,22.41,1
23868,D,MORTGAGE,other,Not Verified,60 months,10,41,15.61,191,0.0,1,43000.0,21.27,1
6958,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,40,7.69,342,0.0,0,95000.0,26.54,1
13373,D,RENT,debt_consolidation,Verified,60 months,4,36,15.99,159,0.0,1,66000.0,17.85,1
335,D,RENT,home_improvement,Verified,60 months,10,53,18.25,219,,1,105000.0,6.64,1
3178,C,RENT,debt_consolidation,Verified,60 months,3,56,17.27,181,0.0,1,50500.0,25.72,1
6437,D,RENT,debt_consolidation,Verified,60 months,3,36,17.14,144,0.0,1,45000.0,16.19,1
3450,D,MORTGAGE,debt_consolidation,Source Verified,60 months,0,40,16.29,204,0.0,0,112000.0,24.09,1
6019,C,RENT,credit_card,Verified,36 months,2,37,14.31,207,0.0,0,26000.0,4.62,1
24503,D,MORTGAGE,debt_consolidation,Not Verified,60 months,8,44,18.25,234,0.0,1,55000.0,21.3,1
11411,B,RENT,debt_consolidation,Not Verified,36 months,10,37,12.49,221,0.0,1,72000.0,17.8,1
23339,B,RENT,credit_card,Source Verified,36 months,3,49,11.99,313,0.0,1,101000.0,20.42,1
26408,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,42,16.29,278,0.0,0,96410.0,15.69,1
29019,G,RENT,debt_consolidation,Source Verified,60 months,10,50,26.06,163,0.0,3,48000.0,23.88,1
4798,D,MORTGAGE,debt_consolidation,Not Verified,36 months,0,42,16.99,207,0.0,0,39000.0,25.3,1
19699,E,RENT,other,Verified,36 months,5,50,22.4,177,0.0,0,55000.0,11.61,1
26242,B,MORTGAGE,credit_card,Source Verified,36 months,3,53,9.71,244,0.0,1,135000.0,17.15,1
27323,D,MORTGAGE,debt_consolidation,Not Verified,36 months,4,41,16.29,156,0.0,1,120000.0,8.49,1
427,C,RENT,wedding,Verified,36 months,4,83,13.8,208,,1,65000.0,15.66,1
10288,C,MORTGAGE,debt_consolidation,Verified,60 months,6,56,16.29,203,0.0,0,62950.0,21.6,1
2525,F,OWN,other,Verified,60 months,5,51,24.08,287,0.0,2,86547.0,19.95,1
9490,C,MORTGAGE,debt_consolidation,Not Verified,60 months,5,75,15.27,329,0.0,1,150000.0,6.82,1
7436,F,RENT,debt_consolidation,Source Verified,60 months,1,85,18.17,170,0.0,0,50004.0,17.42,0
6905,D,RENT,debt_consolidation,Verified,60 months,10,66,18.25,241,0.0,1,45000.0,34.4,0
21029,E,MORTGAGE,debt_consolidation,Source Verified,60 months,10,45,21.99,217,0.0,4,130000.0,8.07,1
13036,E,MORTGAGE,debt_consolidation,Source Verified,60 months,10,40,20.99,378,0.0,0,75000.0,27.18,1
709,D,MORTGAGE,small_business,Source Verified,60 months,2,80,14.91,232,0.0,0,65000.0,2.55,1
12021,B,MORTGAGE,other,Verified,36 months,10,37,10.49,214,0.0,0,60000.0,2.42,1
19828,B,MORTGAGE,debt_consolidation,Verified,36 months,2,54,11.14,373,0.0,0,118000.0,28.51,1
13959,C,OWN,credit_card,Source Verified,60 months,3,46,15.61,146,0.0,0,31000.0,33.37,1
12717,C,OWN,debt_consolidation,Not Verified,36 months,7,58,17.27,195,0.0,0,27000.0,17.38,1
4247,A,RENT,debt_consolidation,Source Verified,36 months,0,66,7.9,307,0.0,0,110000.0,21.7,1
16692,D,MORTGAGE,debt_consolidation,Verified,60 months,0,40,15.61,308,0.0,0,28449.0,7.81,1
28974,B,RENT,credit_card,Not Verified,36 months,1,64,10.16,264,,0,85000.0,23.96,1
8839,A,MORTGAGE,credit_card,Not Verified,36 months,1,37,6.03,168,0.0,0,33398.0,23.75,1
14275,D,MORTGAGE,debt_consolidation,Not Verified,60 months,1,41,18.24,304,0.0,1,64000.0,28.22,1
14450,B,MORTGAGE,credit_card,Verified,60 months,10,38,10.99,160,0.0,0,180000.0,16.17,0
10518,B,MORTGAGE,other,Not Verified,36 months,0,48,9.67,138,0.0,0,90000.0,15.19,1
14071,B,MORTGAGE,debt_consolidation,Verified,36 months,1,54,12.12,264,0.0,0,82000.0,23.08,1
23989,D,MORTGAGE,home_improvement,Verified,36 months,0,52,17.56,339,0.0,0,290000.0,3.26,0
17857,B,RENT,debt_consolidation,Source Verified,60 months,10,88,11.86,416,0.0,0,45500.0,24.98,1
14804,D,MORTGAGE,debt_consolidation,Verified,36 months,5,53,17.56,456,0.0,0,52823.0,20.42,1
11739,B,RENT,debt_consolidation,Verified,36 months,10,59,12.12,212,0.0,1,37000.0,29.29,1
847,D,RENT,debt_consolidation,Source Verified,60 months,3,40,16.99,146,0.0,0,51377.0,29.06,0
2580,B,MORTGAGE,credit_card,Source Verified,36 months,10,49,11.99,224,0.0,1,85000.0,19.76,1
7784,E,RENT,moving,Not Verified,36 months,3,45,21.18,150,0.0,0,55000.0,13.59,0
7590,E,MORTGAGE,home_improvement,Verified,60 months,10,53,21.6,257,0.0,0,219294.0,15.13,1
6296,B,RENT,credit_card,Verified,36 months,6,38,12.49,199,,2,37500.0,8.58,1
11613,E,MORTGAGE,home_improvement,Verified,60 months,0,42,18.99,307,0.0,1,94224.0,18.04,0
7689,E,OWN,debt_consolidation,Verified,60 months,0,42,20.99,227,0.0,1,106800.0,18.63,0
15470,D,MORTGAGE,home_improvement,Source Verified,60 months,0,50,17.76,369,0.0,3,38705.0,10.42,0
25512,B,MORTGAGE,debt_consolidation,Not Verified,36 months,4,38,10.99,262,0.0,0,60000.0,19.1,1
22776,C,RENT,debt_consolidation,Source Verified,36 months,10,37,14.31,217,0.0,0,40000.0,24.18,1
31,B,MORTGAGE,debt_consolidation,Source Verified,36 months,2,38,10.99,363,0.0,0,115000.0,24.55,0
7312,B,OWN,debt_consolidation,Source Verified,36 months,10,48,11.99,392,0.0,0,82000.0,22.8,1
4649,C,OWN,debt_consolidation,Not Verified,36 months,5,56,15.31,267,,0,45000.0,7.55,1
6294,B,MORTGAGE,debt_consolidation,Verified,36 months,8,52,10.64,289,0.0,0,145000.0,20.49,1
21954,E,RENT,other,Not Verified,36 months,2,56,20.49,132,0.0,1,35000.0,24.86,1
18693,G,RENT,other,Source Verified,60 months,10,43,25.8,203,0.0,0,40000.0,10.68,1
1490,D,RENT,other,Not Verified,36 months,1,58,19.72,129,0.0,0,33000.0,21.96,0
11210,C,MORTGAGE,debt_consolidation,Not Verified,36 months,8,41,13.35,324,0.0,4,66000.0,23.85,1
25316,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,43,16.29,192,0.0,0,47000.0,22.01,1
5381,F,RENT,major_purchase,Not Verified,36 months,10,41,23.43,255,0.0,0,65000.0,29.52,1
18771,A,RENT,credit_card,Not Verified,36 months,1,64,6.03,447,0.0,0,30000.0,14.44,1
17114,B,MORTGAGE,small_business,Verified,60 months,9,89,11.49,217,0.0,0,155000.0,7.28,0
22923,B,MORTGAGE,debt_consolidation,Not Verified,36 months,7,51,10.64,196,0.0,0,50000.0,6.94,1
5001,C,MORTGAGE,debt_consolidation,Not Verified,36 months,10,57,15.8,271,0.0,1,42000.0,19.89,0
10402,B,MORTGAGE,credit_card,Not Verified,36 months,9,40,11.67,165,0.0,1,45000.0,21.41,1
14265,C,RENT,debt_consolidation,Verified,36 months,0,40,14.99,130,0.0,1,200000.0,6.26,1
25510,A,MORTGAGE,credit_card,Not Verified,36 months,9,38,7.12,143,0.0,0,35000.0,14.64,1
8012,A,MORTGAGE,major_purchase,Verified,36 months,6,63,6.62,365,,0,60000.0,21.72,1
17218,C,MORTGAGE,credit_card,Verified,60 months,4,53,14.33,173,0.0,0,50000.0,16.37,0
13573,D,RENT,debt_consolidation,Not Verified,36 months,2,49,18.55,234,0.0,0,40000.0,5.43,1
28805,D,MORTGAGE,debt_consolidation,Source Verified,36 months,10,50,17.76,249,0.0,2,85000.0,11.73,1
17908,B,MORTGAGE,debt_consolidation,Verified,36 months,10,57,10.16,459,0.0,2,100000.0,16.25,1
27569,C,MORTGAGE,other,Source Verified,36 months,3,45,14.16,258,0.0,0,56000.0,28.08,1
24935,B,MORTGAGE,credit_card,Verified,36 months,5,49,9.67,112,0.0,0,58200.0,29.82,1
5641,B,OWN,credit_card,Not Verified,36 months,6,49,9.67,132,0.0,0,48000.0,12.46,1
10418,B,MORTGAGE,debt_consolidation,Verified,36 months,4,64,12.12,309,0.0,1,39000.0,17.26,1
19595,A,RENT,wedding,Not Verified,36 months,4,62,7.62,129,0.0,2,84000.0,0.36,0
19214,B,OWN,debt_consolidation,Not Verified,36 months,7,64,14.09,168,0.0,0,68000.0,8.86,1
23142,E,MORTGAGE,debt_consolidation,Verified,60 months,0,43,19.52,442,0.0,3,152000.0,26.06,1
6940,G,MORTGAGE,debt_consolidation,Verified,60 months,10,39,25.8,223,1.0,2,70000.0,24.41,0
22449,B,RENT,debt_consolidation,Verified,36 months,10,54,10.16,182,0.0,0,32000.0,21.71,1
29251,B,RENT,other,Source Verified,36 months,0,77,11.49,128,0.0,2,95000.0,6.2,1
21423,A,RENT,debt_consolidation,Not Verified,36 months,9,52,6.03,229,0.0,0,45000.0,11.33,1
18161,D,RENT,debt_consolidation,Verified,60 months,2,44,16.59,268,0.0,0,113000.0,17.73,1
2709,E,MORTGAGE,debt_consolidation,Verified,60 months,6,40,19.52,236,0.0,1,68000.0,28.42,1
25690,D,RENT,car,Not Verified,36 months,4,53,18.25,111,0.0,1,50000.0,2.5,0
24412,E,RENT,credit_card,Source Verified,60 months,8,73,19.42,163,0.0,0,55000.0,11.35,1
13695,D,MORTGAGE,credit_card,Verified,60 months,10,42,16.29,348,0.0,0,78000.0,25.2,0
29919,C,RENT,debt_consolidation,Not Verified,36 months,4,41,14.99,222,0.0,0,80000.0,26.99,1
19734,B,MORTGAGE,debt_consolidation,Verified,36 months,10,53,10.64,403,0.0,1,29999.0,32.12,1
13425,A,MORTGAGE,credit_card,Not Verified,36 months,1,36,6.49,200,0.0,0,100000.0,7.65,1
271,B,MORTGAGE,debt_consolidation,Source Verified,60 months,7,38,11.67,360,0.0,1,105000.0,18.51,1
22759,C,RENT,other,Source Verified,36 months,6,48,14.98,133,0.0,1,67692.0,11.66,0
18766,E,MORTGAGE,debt_consolidation,Verified,60 months,3,45,21.18,257,0.0,1,124000.0,29.15,1
1832,D,RENT,debt_consolidation,Not Verified,36 months,10,63,18.49,177,0.0,1,36000.0,8.1,1
14549,A,RENT,debt_consolidation,Not Verified,36 months,0,62,8.9,138,0.0,1,88000.0,23.15,0
25906,C,RENT,debt_consolidation,Not Verified,36 months,4,46,14.16,124,0.0,1,43000.0,18.84,1
10809,B,RENT,major_purchase,Verified,36 months,7,50,13.67,117,0.0,2,40200.0,8.88,1
29192,E,OWN,medical,Not Verified,36 months,10,40,22.15,231,0.0,1,150000.0,8.71,1
4807,A,RENT,credit_card,Source Verified,36 months,3,43,8.39,147,0.0,0,32000.0,23.33,1
20409,G,RENT,debt_consolidation,Verified,60 months,6,52,25.8,192,0.0,1,42500.0,10.42,0
28460,A,MORTGAGE,credit_card,Not Verified,36 months,10,38,6.03,249,0.0,0,79000.0,16.22,1
28051,A,MORTGAGE,debt_consolidation,Source Verified,36 months,8,49,8.9,212,0.0,0,55000.0,24.68,1
10702,D,RENT,debt_consolidation,Not Verified,36 months,5,53,18.85,141,0.0,1,44000.0,19.96,1
5264,B,RENT,debt_consolidation,Not Verified,36 months,10,64,14.09,200,0.0,0,45000.0,13.86,1
883,D,RENT,debt_consolidation,Source Verified,36 months,1,45,17.57,187,0.0,1,38000.0,14.12,1
15023,B,MORTGAGE,debt_consolidation,Verified,60 months,8,64,12.12,234,0.0,0,52500.0,26.83,1
23949,C,MORTGAGE,home_improvement,Source Verified,36 months,0,54,14.33,327,0.0,0,34366.0,19.94,1
2618,C,RENT,debt_consolidation,Not Verified,36 months,3,38,14.49,207,0.0,0,35000.0,5.73,1
24002,B,MORTGAGE,debt_consolidation,Not Verified,36 months,2,39,9.17,155,,0,36000.0,11.33,1
26081,C,MORTGAGE,small_business,Source Verified,60 months,2,82,12.68,217,0.0,0,105000.0,11.37,1
10974,B,MORTGAGE,debt_consolidation,Not Verified,36 months,5,55,12.12,206,0.0,1,32000.0,14.4,1
6062,G,RENT,moving,Verified,60 months,0,50,25.89,182,0.0,1,70000.0,27.65,1
24251,C,MORTGAGE,debt_consolidation,Source Verified,36 months,6,43,13.65,344,0.0,1,150000.0,28.12,1
25224,C,RENT,debt_consolidation,Verified,36 months,5,44,14.16,161,0.0,0,65000.0,29.86,0
25881,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,52,13.05,263,0.0,0,48000.0,12.94,1
24136,E,MORTGAGE,credit_card,Source Verified,60 months,8,46,22.9,135,0.0,0,50000.0,29.67,1
4840,B,RENT,debt_consolidation,Source Verified,36 months,0,50,10.99,156,0.0,0,50000.0,17.7,1
13463,B,MORTGAGE,debt_consolidation,Verified,36 months,2,53,11.55,298,,1,89000.0,27.4,1
22839,D,MORTGAGE,debt_consolidation,Verified,60 months,9,42,16.99,287,0.0,0,78762.0,16.79,1
5820,C,MORTGAGE,credit_card,Verified,60 months,1,88,13.61,246,0.0,1,124800.0,19.28,0
26346,C,RENT,debt_consolidation,Verified,60 months,8,48,15.61,204,0.0,0,62000.0,18.2,1
14522,A,MORTGAGE,other,Verified,36 months,4,87,7.51,214,0.0,0,89004.0,7.17,1
11494,B,RENT,debt_consolidation,Verified,60 months,10,59,13.11,446,,1,103000.0,18.24,0
3505,A,MORTGAGE,credit_card,Verified,36 months,8,49,7.62,377,0.0,0,50000.0,17.11,0
9029,A,MORTGAGE,debt_consolidation,Not Verified,36 months,10,76,6.99,239,0.0,1,105000.0,11.39,1
21715,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,51,12.35,274,0.0,0,70000.0,20.16,1
17494,C,MORTGAGE,debt_consolidation,Source Verified,60 months,2,38,13.98,251,0.0,0,60000.0,11.66,1
17629,C,RENT,debt_consolidation,Source Verified,60 months,4,42,13.98,170,0.0,1,45000.0,4.43,1
14336,B,MORTGAGE,debt_consolidation,Source Verified,36 months,1,38,11.67,196,0.0,0,68000.0,34.57,1
12137,B,OWN,debt_consolidation,Not Verified,36 months,3,58,12.12,216,0.0,0,47000.0,25.1,1
4218,C,MORTGAGE,credit_card,Not Verified,36 months,9,54,14.33,159,0.0,0,70000.0,11.35,1
